id,name,year,release_date,genere,actors,crew,poster,images,details_table,scrap_date
1874,লাবণী,২০২১,"১৭ মে, ২০২১","drama,%e0%a6%b0%e0%a6%b9%e0%a6%b8%e0%a7%8d%e0%a6%af","[{'p': '%e0%a6%ae%e0%a6%a8%e0%a7%8b%e0%a6%9c-%e0%a6%95%e0%a7%81%e0%a6%ae%e0%a6%be%e0%a6%b0-%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a6%be%e0%a6%ae%e0%a6%be%e0%a6%a3%e0%a6%bf%e0%a6%95', 'c': 'তানিম, জুয়েল'}, {'p': '2140', 'c': 'লাবণী'}, {'p': '%e0%a6%b6%e0%a6%be%e0%a6%b9%e0%a6%be%e0%a6%a6%e0%a6%be%e0%a7%8e-%e0%a6%b9%e0%a7%8b%e0%a6%b8%e0%a7%87%e0%a6%a8', 'c': 'আসলাম'}, {'p': '%e0%a6%86%e0%a7%9f%e0%a6%a8%e0%a7%81%e0%a6%a8-%e0%a6%aa%e0%a7%81%e0%a6%a4%e0%a7%81%e0%a6%b2', 'c': 'শামা'}, {'p': '%e0%a6%a4%e0%a6%be%e0%a6%b9%e0%a6%ae%e0%a6%bf%e0%a6%a8%e0%a6%be-%e0%a6%b8%e0%a7%81%e0%a6%b2%e0%a6%a4%e0%a6%be%e0%a6%a8%e0%a6%be-%e0%a6%ae%e0%a7%8c', 'c': 'তানিমের আপা'}, {'p': '%e0%a6%ae%e0%a6%bf%e0%a6%b2%e0%a6%bf-%e0%a6%ac%e0%a6%be%e0%a6%b6%e0%a6%be%e0%a6%b0', 'c': 'লাবণীর মা'}, {'p': '%e0%a6%b8%e0%a6%ac%e0%a7%81%e0%a6%9c-%e0%a6%b0%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8', 'c': 'ডাক্তার'}]","[{'i': 'কাহিনী', 'p': '%e0%a6%ae%e0%a6%be%e0%a6%b0%e0%a7%81%e0%a6%ab-%e0%a6%b0%e0%a7%87%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8'}, {'i': 'চিত্রনাট্য', 'p': '%e0%a6%95%e0%a6%bf%e0%a6%b8%e0%a6%b2%e0%a7%81-%e0%a6%97%e0%a7%8b%e0%a6%b2%e0%a6%be%e0%a6%ae-%e0%a6%b9%e0%a6%be%e0%a7%9f%e0%a6%a6%e0%a6%be%e0%a6%b0'}, {'i': 'সঙ্গীত পরিচালক', 'p': '%e0%a6%b2%e0%a6%be%e0%a6%ac%e0%a6%bf%e0%a6%95-%e0%a6%95%e0%a6%be%e0%a6%ae%e0%a6%be%e0%a6%b2-%e0%a6%97%e0%a7%8c%e0%a6%b0%e0%a6%ac'}]",https://www.bmdb.com.bd/wp-content/uploads/2021/07/Laboni-1-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2021/07/laboni2.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2021/07/laboni.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%95%e0%a6%bf%e0%a6%b8%e0%a6%b2%e0%a7%81-%e0%a6%97%e0%a7%8b%e0%a6%b2%e0%a6%be%e0%a6%ae-%e0%a6%b9%e0%a6%be%e0%a7%9f%e0%a6%a6%e0%a6%be%e0%a6%b0'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%ae%e0%a7%81%e0%a6%b6%e0%a6%ab%e0%a6%bf%e0%a6%95%e0%a7%81%e0%a6%b0-%e0%a6%b0%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8-%e0%a6%ae%e0%a6%9e%e0%a7%8d%e0%a6%9c%e0%a7%81'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%ac%e0%a6%99%e0%a7%8d%e0%a6%97'}]",2021-08-10 12:09
1875,চরের মাস্টার,২০২১,ডিজিটাল,drama,"[{'p': '%e0%a6%96%e0%a6%be%e0%a7%9f%e0%a6%b0%e0%a7%81%e0%a6%b2-%e0%a6%ac%e0%a6%be%e0%a6%b8%e0%a6%be%e0%a6%b0', 'c': 'শফিক'}, {'p': '%e0%a6%b8%e0%a6%be%e0%a6%ab%e0%a6%be-%e0%a6%95%e0%a6%ac%e0%a6%bf%e0%a6%b0', 'c': 'ফারিয়া'}, {'p': '809', 'c': 'চেয়ারম্যান'}, {'p': '1010', 'c': 'স্যার'}, {'p': '%e0%a6%87%e0%a6%b9%e0%a6%a4%e0%a6%bf%e0%a6%b6%e0%a6%be%e0%a6%ae-%e0%a6%86%e0%a6%b9%e0%a6%ae%e0%a7%87%e0%a6%a6-%e0%a6%9f%e0%a6%bf%e0%a6%82%e0%a6%95%e0%a7%81', 'c': None}]","[{'i': 'কাহিনী', 'p': '%e0%a6%b0%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a4%e0%a7%81%e0%a6%b2-%e0%a6%87%e0%a6%b8%e0%a6%b2%e0%a6%be%e0%a6%ae'}, {'i': 'চিত্রনাট্য', 'p': '%e0%a6%87%e0%a6%95%e0%a6%b0%e0%a6%be%e0%a6%ae-%e0%a6%b9%e0%a7%8b%e0%a6%b8%e0%a7%87%e0%a6%a8'}, {'i': 'সঙ্গীত পরিচালক', 'p': '%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%be%e0%a6%ae%e0%a7%81%e0%a6%a6-%e0%a6%b9%e0%a6%be%e0%a7%9f%e0%a6%be%e0%a7%8e-%e0%a6%85%e0%a6%b0%e0%a7%8d%e0%a6%aa%e0%a6%a3'}, {'i': 'সুরকার', 'p': '%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%be%e0%a6%ae%e0%a7%81%e0%a6%a6-%e0%a6%b9%e0%a6%be%e0%a7%9f%e0%a6%be%e0%a7%8e-%e0%a6%85%e0%a6%b0%e0%a7%8d%e0%a6%aa%e0%a6%a3'}, {'i': 'গীতিকার', 'p': '%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%be%e0%a6%ae%e0%a7%81%e0%a6%a6-%e0%a6%b9%e0%a6%be%e0%a7%9f%e0%a6%be%e0%a7%8e-%e0%a6%85%e0%a6%b0%e0%a7%8d%e0%a6%aa%e0%a6%a3'}]",https://www.bmdb.com.bd/wp-content/uploads/2021/07/chorer_mastar-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2021/07/chorer_master3.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2021/07/chorer_master2.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2021/07/chorer_mastar.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%ad%e0%a6%bf%e0%a6%95%e0%a6%bf-%e0%a6%9c%e0%a6%be%e0%a6%b9%e0%a7%87%e0%a6%a6'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%ae%e0%a7%81%e0%a6%b6%e0%a6%ab%e0%a6%bf%e0%a6%95%e0%a7%81%e0%a6%b0-%e0%a6%b0%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8-%e0%a6%ae%e0%a6%9e%e0%a7%8d%e0%a6%9c%e0%a7%81'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%ac%e0%a6%99%e0%a7%8d%e0%a6%97'}]",2021-08-10 12:09
1876,মিস্টার কে,২০২১,"১৯ মে, ২০২১","drama,%e0%a6%b0%e0%a6%b9%e0%a6%b8%e0%a7%8d%e0%a6%af","[{'p': '719', 'c': 'ড. আনাম'}, {'p': '966', 'c': 'কায়কোবাদ'}, {'p': '887', 'c': None}, {'p': '%e0%a6%85%e0%a6%b0%e0%a7%8d%e0%a6%b7%e0%a6%be', 'c': None}, {'p': '%e0%a6%b6%e0%a6%be%e0%a6%95%e0%a6%bf%e0%a6%b2-%e0%a6%86%e0%a6%b9%e0%a6%ae%e0%a7%8d%e0%a6%ae%e0%a7%87%e0%a6%a6', 'c': None}, {'p': '%e0%a6%86%e0%a6%9c%e0%a6%ae-%e0%a6%96%e0%a6%be%e0%a6%a8', 'c': 'আঙ্কেল'}, {'p': '%e0%a6%b6%e0%a7%87%e0%a6%96-%e0%a6%a4%e0%a6%be%e0%a6%93%e0%a6%b9%e0%a6%bf%e0%a6%a6-%e0%a6%b9%e0%a6%be%e0%a6%b8%e0%a6%be%e0%a6%a8-%e0%a6%a4%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%ae', 'c': None}]","[{'i': 'কাহিনী', 'p': '%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%ac%e0%a7%81%e0%a6%ac-%e0%a6%ae%e0%a7%8b%e0%a6%b0%e0%a7%8d%e0%a6%b6%e0%a7%87%e0%a6%a6'}, {'i': 'চিত্রনাট্য', 'p': '%e0%a6%93%e0%a7%9f%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a6-%e0%a6%a4%e0%a6%be%e0%a6%b0%e0%a7%87%e0%a6%95'}, {'i': 'সংলাপ', 'p': '%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%ac%e0%a7%81%e0%a6%ac-%e0%a6%ae%e0%a7%8b%e0%a6%b0%e0%a7%8d%e0%a6%b6%e0%a7%87%e0%a6%a6'}]",https://www.bmdb.com.bd/wp-content/uploads/2021/07/mr.-k-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2021/07/mr-k-2.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%93%e0%a7%9f%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a6-%e0%a6%a4%e0%a6%be%e0%a6%b0%e0%a7%87%e0%a6%95'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%ae%e0%a7%81%e0%a6%b6%e0%a6%ab%e0%a6%bf%e0%a6%95%e0%a7%81%e0%a6%b0-%e0%a6%b0%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8-%e0%a6%ae%e0%a6%9e%e0%a7%8d%e0%a6%9c%e0%a7%81'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%ac%e0%a6%99%e0%a7%8d%e0%a6%97'}]",2021-08-10 12:09
1877,কেমনে কি!,২০২১,"২০ মে, ২০২১",drama,"[{'p': '660', 'c': None}, {'p': '%e0%a6%87%e0%a7%9f%e0%a6%be%e0%a6%b6-%e0%a6%b0%e0%a7%8b%e0%a6%b9%e0%a6%be%e0%a6%a8', 'c': None}, {'p': '%e0%a6%ae%e0%a6%bf%e0%a6%b6%e0%a6%b0%e0%a7%80-%e0%a6%b0%e0%a6%b6%e0%a6%bf%e0%a6%a6', 'c': None}, {'p': '937', 'c': None}, {'p': '%e0%a6%b8%e0%a6%b0%e0%a6%ab-%e0%a6%86%e0%a6%b9%e0%a6%ae%e0%a7%87%e0%a6%a6-%e0%a6%9c%e0%a7%80%e0%a6%ac%e0%a6%a8', 'c': None}, {'p': '120', 'c': None}, {'p': '228', 'c': None}]","[{'i': 'কাহিনী', 'p': '%e0%a6%af%e0%a7%8b%e0%a6%ac%e0%a6%be%e0%a7%9f%e0%a7%87%e0%a6%a6-%e0%a6%86%e0%a6%b9%e0%a6%ae%e0%a7%87%e0%a6%a6'}, {'i': 'চিত্রনাট্য', 'p': '650'}]",https://www.bmdb.com.bd/wp-content/uploads/2021/07/kemne-ki-1-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2021/07/kemne-ki.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/650'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%ae%e0%a7%81%e0%a6%b6%e0%a6%ab%e0%a6%bf%e0%a6%95%e0%a7%81%e0%a6%b0-%e0%a6%b0%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8-%e0%a6%ae%e0%a6%9e%e0%a7%8d%e0%a6%9c%e0%a7%81'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%ac%e0%a6%99%e0%a7%8d%e0%a6%97'}]",2021-08-10 12:09
1878,লেডিজ অ্যান্ড জেন্টলমেন,২০২১,"৯ জুলাই, ২০২১",drama,"[{'p': '%e0%a6%a4%e0%a6%be%e0%a6%b8%e0%a6%a8%e0%a6%bf%e0%a7%9f%e0%a6%be-%e0%a6%ab%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a6%a3', 'c': 'সাবিলা হোসেন'}, {'p': '58', 'c': 'খায়রুল আলম'}, {'p': '536', 'c': 'সাবিলার বাবা'}, {'p': '%e0%a6%ae%e0%a7%8b%e0%a6%b8%e0%a7%8d%e0%a6%a4%e0%a6%ab%e0%a6%be-%e0%a6%ae%e0%a6%a8%e0%a7%8b%e0%a7%9f%e0%a6%be%e0%a6%b0', 'c': 'আরিফ'}, {'p': '1042', 'c': 'মিজানুর রহমান ""মিজু""'}, {'p': '%e0%a6%ae%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be-%e0%a6%a8%e0%a7%82%e0%a6%b0', 'c': 'লরা'}, {'p': '719', 'c': 'ইমতিয়াজ'}, {'p': '1374', 'c': 'জহির'}]","[{'i': 'কাহিনী', 'p': '251'}, {'i': 'চিত্রনাট্য', 'p': '251'}, {'i': 'সঙ্গীত পরিচালক', 'p': '2161'}]",https://www.bmdb.com.bd/wp-content/uploads/2021/07/ladies_and_gentlemen-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2021/07/farin_in_ladies_and_gentlemen.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2021/07/farin_in_ladies_and_gentlemen2.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2021/07/ladies_and_gentlemen.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2021/07/ladies_and_gentlemen2.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/251'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%b8%e0%a6%b0%e0%a6%a6%e0%a6%be%e0%a6%b0-%e0%a6%b8%e0%a6%be%e0%a6%a8%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%a4-%e0%a6%b9%e0%a7%8b%e0%a6%b8%e0%a7%87%e0%a6%a8'}]",2021-08-10 12:09
1879,মরীচিকা,২০২১,"১২ জুলাই, ২০২১","%e0%a6%85%e0%a6%aa%e0%a6%b0%e0%a6%be%e0%a6%a7,%e0%a6%a5%e0%a7%8d%e0%a6%b0%e0%a6%bf%e0%a6%b2%e0%a6%be%e0%a6%b0","[{'p': '15', 'c': None}, {'p': '%e0%a6%86%e0%a6%ab%e0%a6%b0%e0%a6%be%e0%a6%a8-%e0%a6%a8%e0%a6%bf%e0%a6%b6%e0%a7%8b', 'c': None}, {'p': '%e0%a6%b8%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%ae', 'c': None}, {'p': '%e0%a6%ab%e0%a6%be%e0%a6%b0%e0%a6%b9%e0%a6%be%e0%a6%a8-%e0%a6%86%e0%a6%b9%e0%a6%ae%e0%a7%87%e0%a6%a6-%e0%a6%9c%e0%a7%8b%e0%a6%ad%e0%a6%be%e0%a6%a8', 'c': None}]",,https://www.bmdb.com.bd/wp-content/uploads/2021/07/morichika-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2021/07/morichika.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%b6%e0%a6%bf%e0%a6%b9%e0%a6%be%e0%a6%ac-%e0%a6%b6%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a8'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%9a%e0%a6%b0%e0%a6%95%e0%a6%bf'}]",2021-08-10 12:09
1880,ইউটিউমার,২০২১,"২১ জুলাই, ২০২১","%e0%a6%95%e0%a6%ae%e0%a7%87%e0%a6%a1%e0%a6%bf,drama","[{'p': '1643', 'c': None}, {'p': '%e0%a6%9c%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%89%e0%a6%b2-%e0%a6%b9%e0%a6%95-%e0%a6%aa%e0%a6%b2%e0%a6%be%e0%a6%b6', 'c': None}]",,https://www.bmdb.com.bd/wp-content/uploads/2021/07/Youtumor_Poster-1-235x275.png,"[""https://www.bmdb.com.bd/wp-content/uploads/2021/07/Youtumor_Poster.png""]","[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%86%e0%a6%a6%e0%a6%a8%e0%a6%be%e0%a6%a8-%e0%a6%86%e0%a6%b2-%e0%a6%b0%e0%a6%be%e0%a6%9c%e0%a7%80%e0%a6%ac'}]",2021-08-10 12:09
1881,পঁচিশ,২০২১,"২১ জুলাই, ২০২১","drama,%e0%a6%a5%e0%a7%8d%e0%a6%b0%e0%a6%bf%e0%a6%b2%e0%a6%be%e0%a6%b0","[{'p': '%e0%a6%b6%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%ae%e0%a6%b2-%e0%a6%ae%e0%a6%be%e0%a6%93%e0%a6%b2%e0%a6%be', 'c': 'আকবর দ্য গ্রেট'}, {'p': '%e0%a6%b8%e0%a7%81%e0%a6%a8%e0%a7%87%e0%a6%b0%e0%a6%be%e0%a6%b9-%e0%a6%ac%e0%a6%bf%e0%a6%a8%e0%a6%a4%e0%a7%87-%e0%a6%95%e0%a6%be%e0%a6%ae%e0%a6%be%e0%a6%b2', 'c': 'খুশবু সুলতান'}, {'p': '%e0%a6%87%e0%a7%9f%e0%a6%be%e0%a6%b6-%e0%a6%b0%e0%a7%8b%e0%a6%b9%e0%a6%be%e0%a6%a8', 'c': 'নাঈম রেজওয়ান'}, {'p': '%e0%a6%b8%e0%a6%be%e0%a6%88%e0%a6%a6-%e0%a6%ac%e0%a6%be%e0%a6%ac%e0%a7%81', 'c': 'এডিসি রাশেদ অমল'}, {'p': '%e0%a6%b8%e0%a7%80%e0%a6%ae%e0%a6%a8%e0%a7%8d%e0%a6%a4%e0%a6%bf%e0%a6%a8%e0%a7%80-%e0%a6%9a%e0%a7%8c%e0%a6%a7%e0%a7%81%e0%a6%b0%e0%a7%80', 'c': None}]","[{'i': 'কাহিনী', 'p': '%e0%a6%95%e0%a6%be%e0%a6%ae%e0%a6%b0%e0%a7%81%e0%a6%a8%e0%a7%8d%e0%a6%a8%e0%a7%87%e0%a6%b8%e0%a6%be-%e0%a6%ae%e0%a7%80%e0%a6%b0%e0%a6%be'}, {'i': 'চিত্রনাট্য', 'p': '%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%ae%e0%a7%81%e0%a6%a6-%e0%a6%a6%e0%a6%bf%e0%a6%a6%e0%a6%be%e0%a6%b0'}, {'i': 'সঙ্গীত পরিচালক', 'p': '%e0%a6%9c%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a6-%e0%a6%a8%e0%a6%bf%e0%a6%b0%e0%a6%ac'}]",https://www.bmdb.com.bd/wp-content/uploads/2021/07/pochish-1-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2021/07/shamol_in_pochish.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2021/07/sunerah_in_pochish.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2021/07/yash_in_pochish.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2021/07/sayed_in_pochish.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%ae%e0%a7%81%e0%a6%a6-%e0%a6%a6%e0%a6%bf%e0%a6%a6%e0%a6%be%e0%a6%b0'}]",2021-08-10 12:09
1882,নেটওয়ার্কের বাইরে,২০২১,ডিজিটাল,%e0%a6%ac%e0%a6%a8%e0%a7%8d%e0%a6%a7%e0%a7%81%e0%a6%a4%e0%a7%8d%e0%a6%ac,,"[{'i': 'সঙ্গীত পরিচালক', 'p': '2995'}, {'i': 'গীতিকার', 'p': '533'}]",,-,"[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%ae%e0%a6%bf%e0%a6%9c%e0%a6%be%e0%a6%a8%e0%a7%81%e0%a6%b0-%e0%a6%b0%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8-%e0%a6%86%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%a8'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%9a%e0%a6%b0%e0%a6%95%e0%a6%bf'}]",2021-08-10 12:09
1883,ক্রোধ,২০০১,"১৯ জানুয়ারী, ২০০১","action,drama",,,,[],"[{'t': 'পরিচালকঃ', 'v': 'person/26'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%b2%e0%a6%bf%e0%a6%9f%e0%a6%a8-%e0%a6%9a%e0%a7%8c%e0%a6%a7%e0%a7%81%e0%a6%b0%e0%a7%80'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%89%e0%a6%a6%e0%a7%9f%e0%a6%a8-%e0%a6%9a%e0%a6%b2%e0%a6%9a%e0%a7%8d%e0%a6%9a%e0%a6%bf%e0%a6%a4%e0%a7%8d%e0%a6%b0'}]",2021-08-10 12:09
1884,দুর্ধর্ষ সম্রাট,২০০১,"২৬ জানুয়ারী, ২০০১",action,,,,[],,2021-08-10 12:09
1885,দিল তো পাগল,২০০১,"২ ফেব্রুয়ারী, ২০০১",romantic,"[{'p': '41', 'c': None}, {'p': '28', 'c': None}, {'p': '66', 'c': None}]","[{'i': 'কাহিনী', 'p': '1414'}, {'i': 'চিত্রনাট্য', 'p': '60'}, {'i': 'সংলাপ', 'p': '1414'}, {'i': 'সঙ্গীত পরিচালক', 'p': '2125'}, {'i': 'গীতিকার', 'p': '1414'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/60'}]",2021-08-10 12:09
1886,ভয়ংকর সন্ত্রাসী,২০০১,"২ ফেব্রুয়ারী, ২০০১",action,"[{'p': '398', 'c': None}, {'p': '145', 'c': None}, {'p': '1984', 'c': None}, {'p': '%e0%a6%b2%e0%a6%be%e0%a6%ac%e0%a6%a8%e0%a7%80', 'c': None}, {'p': '612', 'c': None}, {'p': '769', 'c': None}, {'p': '334', 'c': None}, {'p': '702', 'c': None}]","[{'i': 'কাহিনী', 'p': '74'}, {'i': 'চিত্রনাট্য', 'p': '606'}, {'i': 'সংলাপ', 'p': '74'}, {'i': 'সঙ্গীত পরিচালক', 'p': '107'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/606'}]",2021-08-10 12:09
1887,আজকের ক্যাডার,২০০১,"৯ ফেব্রুয়ারী, ২০০১",action,"[{'p': '68', 'c': None}, {'p': '%e0%a6%95%e0%a7%81%e0%a6%ae%e0%a6%95%e0%a7%81%e0%a6%ae', 'c': None}, {'p': '110', 'c': None}, {'p': '1324', 'c': None}, {'p': '612', 'c': None}, {'p': '121', 'c': None}, {'p': '201', 'c': None}, {'p': '163', 'c': None}]","[{'i': 'সংলাপ', 'p': '457'}, {'i': 'সঙ্গীত পরিচালক', 'p': '94'}, {'i': 'গীতিকার', 'p': '675'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%ac%e0%a6%be%e0%a6%a6%e0%a6%b6%e0%a6%be-%e0%a6%ad%e0%a6%be%e0%a6%87'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%aa%e0%a6%b0%e0%a7%8d%e0%a6%ac%e0%a6%a4-%e0%a6%aa%e0%a6%bf%e0%a6%95%e0%a6%9a%e0%a6%be%e0%a6%b0%e0%a7%8d%e0%a6%b8'}]",2021-08-10 12:09
1888,ঘরে ঘরে যুদ্ধ,২০০১,"৯ ফেব্রুয়ারী, ২০০১","drama,romantic","[{'p': '31', 'c': None}, {'p': '62', 'c': None}, {'p': '1205', 'c': None}, {'p': '1206', 'c': None}, {'p': '33', 'c': None}, {'p': '1364', 'c': None}, {'p': '16', 'c': None}, {'p': '628', 'c': None}]","[{'i': 'কাহিনী', 'p': '52'}, {'i': 'চিত্রনাট্য', 'p': '52'}, {'i': 'সঙ্গীত পরিচালক', 'p': '79'}, {'i': 'গীতিকার', 'p': '%e0%a6%b6%e0%a7%87%e0%a6%96-%e0%a6%93%e0%a7%9f%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a6%e0%a7%81%e0%a6%b0-%e0%a6%b0%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/52'}, {'t': 'প্রযোজনাঃ', 'v': 'company/%e0%a6%b0%e2%80%8d%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b6-%e0%a6%ae%e0%a7%81%e0%a6%ad%e0%a6%bf%e0%a6%9c'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%b0%e2%80%8d%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b6-%e0%a6%ae%e0%a7%81%e0%a6%ad%e0%a6%bf%e0%a6%9c'}]",2021-08-10 12:09
